user_id,date_account_created,gender,modified_age,signup_method,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,Total_time_secs
0j7dnhkhdb,01/04/2014,-unknown-,36.5,basic,zh,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,6393
0jalsqozbq,01/21/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,904833
0jbjdn8qp9,02/13/2014,MALE,40,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,200
0jemcbancn,01/26/2014,FEMALE,31,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,30059
0jizz1ioq5,02/01/2014,MALE,30,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,7823171
0jllvidbue,02/01/2014,MALE,27,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,529022
0jq7pe0cb9,01/22/2014,-unknown-,40,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,145732
0k5512tvai,01/03/2014,MALE,44,basic,en,content,google,omg,Web,Mac Desktop,Safari,NDF,723086
0k9eckjoem,01/06/2014,FEMALE,25,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1820700
0k9mj3o2ne,02/01/2014,FEMALE,46,facebook,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF,19432
0kdsvgzx3m,01/12/2014,FEMALE,26,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF,96943
0kkyvdptwf,02/16/2014,MALE,57,basic,en,content,google,omg,Web,Windows Desktop,Firefox,ES,2028772
0kp9jo2ffe,01/27/2014,MALE,25,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,ES,16482417
0ktd7mkrj3,01/21/2014,MALE,41,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,364565
0kx56ctxbc,01/25/2014,FEMALE,30,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,2292605
0kzdud7zb7,02/11/2014,MALE,41,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,390895
0kzx117d1i,02/04/2014,FEMALE,35,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,1231211
0l0c7j3r0h,01/15/2014,FEMALE,50,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other,1350808
0l461nxs9e,01/02/2014,FEMALE,22,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,GB,744587
0l8mzrkwlj,01/27/2014,-unknown-,32,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,384986
0lb9kq8amq,02/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,2554798
0lbc1mjaoy,01/03/2014,MALE,32,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,958562
0lfm9i603g,01/16/2014,-unknown-,34,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,814738
0ligxfzckb,01/13/2014,MALE,34,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,DE,5801908
0llilcz8ub,02/02/2014,-unknown-,36.5,basic,en,seo,facebook,untracked,Web,Mac Desktop,Firefox,FR,4405760
0luf7pzru5,01/06/2014,MALE,49,facebook,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,72533
0luqmdtdj3,01/30/2014,-unknown-,48,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,262865
0lxny54flu,02/07/2014,MALE,27,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,3096857
0m18zx9bvp,01/05/2014,FEMALE,32,facebook,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,1138876
0m2ao0qnzn,01/06/2014,MALE,31,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,3348
0m5csfxx8q,02/05/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Android Tablet,IE,NDF,4789378
0mghcg4y1s,01/29/2014,FEMALE,30,basic,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,FR,12676
0mj2n4z537,01/03/2014,MALE,37,basic,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,4566257
0mmx5tp8l8,01/15/2014,MALE,38,basic,en,direct,direct,linked,Web,Windows Desktop,IE,other,2598381
0mmztbbadb,02/03/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,AOL Explorer,FR,3483002
0mukza64ng,01/10/2014,MALE,22,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,93120
0mwjbxsz26,01/14/2014,FEMALE,42,facebook,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF,591831
0myopkoqkf,01/06/2014,FEMALE,24,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,252616
0mz4757sl1,01/06/2014,MALE,28,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR,947347
0n08nxxnq0,01/03/2014,FEMALE,55,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,233196
0nb493dlqi,01/10/2014,FEMALE,27,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,1441178
0nby31atfq,01/04/2014,MALE,26,facebook,en,api,other,linked,iOS,Windows Desktop,Chrome,CA,774
0nin1t4mvf,02/04/2014,MALE,26,facebook,en,api,other,untracked,iOS,Android Phone,-unknown-,NDF,1304129
0nj9omrii9,01/04/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,28234
0njpq2geoe,01/11/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,3249264
0njwmfjw4o,01/28/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,986798
0nn5ygi3eh,01/30/2014,FEMALE,25,facebook,en,direct,direct,product,Web,Windows Desktop,Chrome,NDF,1902638
0nwnuy9age,02/13/2014,-unknown-,28,basic,en,seo,google,untracked,Web,Mac Desktop,Chrome,NDF,3258630
0o2c1u3rt7,02/05/2014,MALE,26,facebook,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,1116
0oalr6tzgw,01/13/2014,MALE,52,facebook,en,content,google,omg,Web,iPad,Mobile Safari,NDF,151193
0obswtq5to,02/03/2014,MALE,37,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,IT,6359750
0ojs0iz8ea,01/29/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,170206
0on008indy,02/14/2014,MALE,30,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,167044
0opf15r4dq,02/10/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,1729863
0ou85plv7m,02/05/2014,MALE,44,facebook,en,api,other,untracked,iOS,iPhone,Mobile Safari,US,376
0owalacqfn,01/09/2014,-unknown-,36.5,basic,en,seo,facebook,linked,Web,Mac Desktop,Safari,NDF,871939
0oxs2lnoa1,02/07/2014,-unknown-,40,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,ES,392990
0p0htadqx7,01/08/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,4364486
0p0lgkdf1a,01/06/2014,MALE,34,facebook,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF,347121
0p3nygn74z,01/09/2014,MALE,27,basic,en,seo,google,linked,Web,Mac Desktop,Chrome,US,2446795
0p5wd63akg,01/30/2014,-unknown-,19,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,FR,3634768
0p7ql907j7,01/31/2014,FEMALE,29,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,3587920
0p80c9ndgr,01/06/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,836791
0p870y1flf,02/16/2014,-unknown-,33,basic,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US,6387565
0p897871ia,01/21/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,1306760
0pcj7hsynz,01/26/2014,MALE,55,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,196
0pcyuxdu4l,01/06/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,805099
0pgd8mp7s7,01/04/2014,MALE,51,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,571052
0pj7qt5fe3,02/06/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,786913
0pkx6kvxuf,01/23/2014,FEMALE,27,facebook,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,1782879
0poudi3s0b,01/14/2014,MALE,27,facebook,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,236652
0pqhrbjsrt,02/12/2014,-unknown-,36.5,basic,en,seo,google,linked,Web,Windows Desktop,Chrome,US,4330944
0pu0qhxw0w,02/12/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF,873443
0pvgsmp2bp,02/01/2014,MALE,40,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other,795346
0pwhce0n9t,01/27/2014,-unknown-,28,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,327165
0pxwcicbhb,02/07/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,91984
0q2grudg8v,02/02/2014,-unknown-,36.5,basic,en,sem-brand,google,untracked,Web,iPad,Mobile Safari,US,3881083
0q46mepybc,01/16/2014,FEMALE,32,facebook,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,661919
0q4ma1yq5p,01/27/2014,FEMALE,25,facebook,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,4771115
0qcmxxr9c0,01/20/2014,-unknown-,45,basic,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,FR,3465060
0qd71gsbd8,01/31/2014,-unknown-,36.5,basic,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF,3711634
0qev8qo3a4,02/12/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF,1283942
0qf2e6lu74,01/12/2014,-unknown-,36.5,basic,en,remarketing,google,tracked-other,Web,Mac Desktop,Safari,NDF,374986
0qhimv05pp,01/27/2014,FEMALE,40,basic,en,sem-brand,google,linked,Web,Windows Desktop,IE,NDF,698708
0qjr4n68zb,01/14/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,517815
0qkyibhgjm,02/12/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,975737
0qneuyilmt,01/08/2014,FEMALE,48,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,2556797
0qspx615i1,02/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,1921393
0r04ylsfbw,02/04/2014,MALE,49,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,395858
0r3uoe6p50,01/22/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF,594404
0r3xi1qm4i,01/30/2014,MALE,68,facebook,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,1624785
0r48wjn30g,02/13/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF,2080556
0rhkil0ps0,02/06/2014,FEMALE,22,facebook,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,625772
0ripp0xe37,01/04/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF,1105245
0rsgc06e8v,01/18/2014,MALE,36.5,basic,en,direct,direct,omg,Web,Windows Desktop,Firefox,IT,2410782
0ruy5wn1oi,01/29/2014,-unknown-,47,basic,en,sem-brand,google,untracked,Web,Android Tablet,IE,US,318918
0rvjax9y4g,02/13/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Windows Desktop,Chrome,NDF,30909
0rxlywetpc,02/11/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,3946198
0rznciavs4,01/28/2014,-unknown-,32,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,914785
0s4kv4ijjx,02/15/2014,MALE,24,facebook,en,seo,google,untracked,Web,Mac Desktop,Chrome,NDF,779078
0s5n216xvy,01/10/2014,MALE,34,basic,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,NDF,1822091
0s5rjw7eeg,01/13/2014,FEMALE,42,basic,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US,4198886
0s622li1zd,01/03/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,403611
0s7aihiz1m,02/09/2014,MALE,61,basic,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,9223536
0s8ess0mw2,01/08/2014,-unknown-,36.5,basic,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF,1641862
0s8o8ram37,01/19/2014,MALE,25,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,320271
0s923djbe8,02/04/2014,FEMALE,22,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other,1472245
0scti3n4ep,01/04/2014,-unknown-,25,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1089870
0sgj693nzn,01/29/2014,FEMALE,51,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other,2545163
0snbw5qh5p,01/09/2014,-unknown-,36.5,basic,zh,seo,google,linked,Web,Windows Desktop,Chrome,NDF,317030
0srlup8hgt,02/05/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF,1227167
0ss50kk4qx,02/14/2014,FEMALE,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,3021648
0sx558vxc3,01/17/2014,-unknown-,35,basic,en,direct,direct,linked,Web,Windows Desktop,Firefox,other,711873
0syrv8czhw,01/19/2014,FEMALE,22,basic,en,other,other,tracked-other,Moweb,iPhone,Mobile Safari,NDF,1384254
0t1d1atj96,01/19/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF,2338221
0t3jrsjmx3,01/14/2014,FEMALE,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,649186
0t5h9wj2uv,01/17/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,
0t5q8j34yi,01/31/2014,MALE,43,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,679066
0t8d9cyzup,01/14/2014,MALE,22,facebook,en,api,other,linked,iOS,Mac Desktop,Safari,NDF,716
0t97dvqtbv,01/03/2014,MALE,50,facebook,en,direct,direct,omg,Web,Android Tablet,IE,NDF,935
0tavwhnjua,01/18/2014,MALE,27,basic,en,sem-non-brand,google,omg,Web,Desktop (Other),Chrome,US,1304033
0tcuhtqooj,01/30/2014,-unknown-,50,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,156168
0teb2f9sxu,01/02/2014,MALE,28,facebook,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,3455143
0tf3rkrqf3,01/15/2014,FEMALE,43,facebook,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,3943964
0tgasvhj3j,01/07/2014,MALE,26,facebook,en,api,other,untracked,iOS,Windows Desktop,IE,US,250
0tgjc6roc8,01/17/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,551029
0thwdkg13d,02/01/2014,MALE,28,facebook,en,api,other,linked,iOS,Mac Desktop,Chrome,NDF,229
0tiqwh4ui7,01/04/2014,FEMALE,25,basic,en,seo,google,linked,Web,Desktop (Other),Chrome,US,2827758
0tk0dm7cbq,01/28/2014,FEMALE,36.5,basic,en,seo,google,untracked,Web,Mac Desktop,Chrome,US,1011561
0tkclzz4ac,01/27/2014,FEMALE,34,facebook,en,content,google,omg,Web,Mac Desktop,Chrome,NDF,1155622
0tl5y8mz3p,02/03/2014,-unknown-,36.5,basic,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,NDF,3263896
0tmko8kyh0,01/30/2014,MALE,34,facebook,en,seo,facebook,linked,Web,Mac Desktop,Chrome,NDF,7953
0tpz4y9fqq,01/29/2014,FEMALE,18,basic,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF,48665
0trlep73jq,01/25/2014,MALE,29,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,973565
0tsia0f2k5,01/16/2014,MALE,30,facebook,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,2092516
0ttm1fawcc,02/12/2014,-unknown-,36.5,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,941092
0ty5n5ymj7,02/04/2014,MALE,34,facebook,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF,180367
0u2at834q4,01/19/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF,523181
0u4ax8ggwk,01/19/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF,950431
0u5zeh2nvm,01/11/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF,1636068
0ug9vda1nx,02/04/2014,-unknown-,28,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,619696
0uhvul4pt4,01/21/2014,-unknown-,36.5,basic,en,api,other,untracked,Android,Other/Unknown,-unknown-,FR,372757
0ukry9absh,01/28/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,931366
0uv4rv8d0r,02/05/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other,411567
0uvr81adnc,01/08/2014,FEMALE,38,facebook,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,2573028
0uy14wpbao,02/14/2014,FEMALE,39,facebook,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,3446
0v0gh6t3ed,01/12/2014,FEMALE,57,facebook,en,direct,direct,linked,Web,Android Tablet,IE,US,8015244
0v1hsyugxr,01/15/2014,FEMALE,22,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,1520076
0v5n0tlr9j,01/22/2014,FEMALE,29,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,US,146
0v8rgbomwo,01/10/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Windows Desktop,Firefox,US,1407248
0vfeyz83w7,01/29/2014,-unknown-,36.5,basic,en,content,google,linked,Web,Windows Desktop,IE,NDF,785
0vgu0axalf,01/16/2014,FEMALE,26,basic,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,1584003
0viuzi7usa,02/12/2014,-unknown-,36.5,basic,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US,397715
0vk51nepvi,01/12/2014,MALE,41,facebook,en,api,other,omg,iOS,Mac Desktop,Safari,NDF,247
0vogj60otp,02/14/2014,FEMALE,38,facebook,en,api,other,untracked,iOS,iPhone,-unknown-,NDF,418
0vvwq5z1nf,01/21/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,964317
0vx37rdt97,02/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Android Tablet,IE,NDF,41581
0vxpj5m9l6,02/01/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,116947
0w21rd1gua,01/15/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,1018364
0w30kfo8k7,02/03/2014,-unknown-,36,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US,1642669
0w6aprofla,01/14/2014,FEMALE,28,facebook,en,content,google,omg,Web,Desktop (Other),Chrome,NDF,229375
0wdf0h5vdz,01/06/2014,FEMALE,57,basic,en,direct,direct,untracked,Web,Windows Desktop,IE,US,819018
0wg9imuufa,01/06/2014,MALE,36.5,basic,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,ES,1730582
0wjt40s9wg,01/08/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,1313004
0wlhddbhze,01/24/2014,FEMALE,27,facebook,en,content,google,linked,Web,Mac Desktop,Safari,NDF,2218047
0wma4w9un5,02/02/2014,-unknown-,36.5,basic,en,seo,facebook,linked,Web,Windows Desktop,IE,NDF,772050
0wmi8tcjgy,01/18/2014,-unknown-,26,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,494
0wse6xjux8,01/07/2014,FEMALE,50,facebook,en,sem-brand,google,untracked,Web,iPhone,Mobile Safari,US,966138
0wu4bdh9g5,01/27/2014,FEMALE,28,facebook,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,310712
0wvcix5xwy,02/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,2216042
0wvgop461z,01/12/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,2408590
0x0ubgof8i,02/05/2014,FEMALE,42,facebook,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,NDF,2244
0x1cvllrlj,01/06/2014,FEMALE,36,facebook,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF,112903
0x5s0wts5v,01/20/2014,MALE,47,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1191
0xh8f6v4du,01/10/2014,MALE,36.5,facebook,en,api,other,untracked,Moweb,Other/Unknown,-unknown-,NDF,1849455
0xhwbkftzp,01/31/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,2911726
0xptlqqt6n,01/08/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,693610
0xr15lsk0n,01/07/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,1115566
0xujr1djug,01/19/2014,MALE,29,facebook,en,api,other,untracked,Android,Other/Unknown,-unknown-,US,2228721
0xvgyk27yo,01/19/2014,FEMALE,68,facebook,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,1086203
0xwxt25kom,01/19/2014,MALE,70,facebook,en,content,google,omg,Web,Mac Desktop,Firefox,NDF,289419
0xyo4sa2mk,02/05/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,48423
0y37x9y9sp,01/20/2014,MALE,37,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,641
0y394m4h08,01/27/2014,FEMALE,23,basic,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1812455
0y53xiddl5,01/08/2014,MALE,39,facebook,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,2019306
0y6o7b57as,01/10/2014,FEMALE,36.5,facebook,en,api,other,untracked,Moweb,Other/Unknown,-unknown-,NDF,1917215
0y77dpffo6,02/08/2014,FEMALE,35,facebook,en,content,google,omg,Web,Windows Desktop,IE,NDF,720
0y7z94qxro,01/09/2014,-unknown-,36.5,basic,en,remarketing,google,linked,Web,Mac Desktop,Safari,NDF,6428
0yfe5gy5ug,02/03/2014,-unknown-,36.5,basic,en,sem-non-brand,bing,linked,Web,Windows Desktop,IE,NDF,66097
0yg2ivlkf4,01/22/2014,FEMALE,31,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,3708036
0ykbtf75hv,01/28/2014,MALE,54,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,ES,97365
0yn2ly0sbe,01/21/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,1951805
0yoer6qnwc,02/13/2014,FEMALE,30,facebook,en,other,other,tracked-other,Web,Windows Desktop,Chrome,NDF,27622
0ypplschmj,01/16/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,1499219
0yu2982uzs,01/21/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US,2846184
0yx3fx5xin,02/04/2014,FEMALE,25,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,781493
0yx5nhar5s,02/03/2014,MALE,27,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,7890810
0z0gmgc0t8,01/05/2014,FEMALE,46,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,253382
0z2qzf8fjz,01/15/2014,MALE,27,basic,en,other,email-marketing,untracked,Web,Windows Desktop,Chrome,US,1867836
0z6norzxme,02/10/2014,FEMALE,32,facebook,en,api,other,omg,iOS,Mac Desktop,Safari,ES,142532
0z881s9hoa,01/27/2014,-unknown-,25,basic,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,560579
0zahte4hxq,01/19/2014,FEMALE,26,facebook,en,api,other,linked,iOS,Mac Desktop,Safari,NDF,257
0zb25bmou9,02/05/2014,FEMALE,37,basic,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,341529
0zbyjl4cfh,01/30/2014,-unknown-,36.5,basic,en,direct,direct,linked,Web,Android Tablet,IE,NDF,1076363
0zf63543lu,01/31/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Desktop (Other),Firefox,NDF,248673
0zhatqmwk3,02/07/2014,-unknown-,36.5,basic,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF,766202
0zi18l49a1,02/07/2014,MALE,30,basic,en,seo,google,linked,Web,Windows Desktop,Chrome,US,1205479
0zltwue43l,01/02/2014,FEMALE,27,basic,en,seo,google,linked,Web,Windows Desktop,Chrome,US,1855177
0znhhkdz57,01/08/2014,MALE,31,basic,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,72847
0zno5bbi3h,01/08/2014,FEMALE,29,facebook,en,api,other,linked,iOS,Mac Desktop,Safari,NDF,199
0zsqp7jj1k,01/23/2014,-unknown-,36.5,basic,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF,1215717
0zsum6b9c5,01/06/2014,FEMALE,30,facebook,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF,1120360
0zxqyqpxc3,02/05/2014,-unknown-,36.5,basic,en,other,padmapper,untracked,Web,Mac Desktop,Chrome,NDF,1702586
103zfgptkm,01/29/2014,-unknown-,36.5,basic,en,content,google,omg,Web,Windows Desktop,IE,NDF,5166824
104u0s4vt7,02/04/2014,-unknown-,36.5,basic,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,22936008
